transaction_id,timestamp,customer_id,merchant_id,merchant_category,amount,transaction_type,channel,device_fingerprint,ip_address,status,is_flagged,fraud_confirmed,response_time_ms,state
TXN-004467,2024-01-21 20:08:16,CUST-00199,MERCH-0028,e-commerce,812.79,cartao_credito,caixa_eletronico,FP-973818,93.131.xxx.xxx,pendente,0,,229,GO
TXN-004468,2024-01-07 23:32:11,CUST-00607,MERCH-0004,utilidades,359.23,PIX,caixa_eletronico,FP-230284,22.229.xxx.xxx,aprovada,0,,209,ES
TXN-004469,2024-02-29 06:56:16,CUST-00776,MERCH-0022,servicos_digitais,86.56,PIX,API,,172.251.xxx.xxx,aprovada,0,,275,ES
TXN-004470,2024-01-20 02:45:51,CUST-00518,MERCH-0113,outros,527.39,cartao_debito,app_mobile,FP-760474,204.28.xxx.xxx,aprovada,0,,77,SE
TXN-004471,2024-02-24 23:47:35,CUST-00501,MERCH-0055,e-commerce,107.11,PIX,internet_banking,FP-411603,156.35.xxx.xxx,aprovada,0,,316,AP
TXN-004472,2024-01-16 05:20:39,CUST-00705,MERCH-0006,outros,448.64,boleto,internet_banking,FP-828479,39.228.xxx.xxx,aprovada,1,1,62,RJ
TXN-004473,2024-01-14 17:14:49,CUST-00641,MERCH-0140,supermercados,147.79,TED,internet_banking,FP-128013,44.231.xxx.xxx,aprovada,0,,323,SP
TXN-004474,2024-01-07 00:12:16,CUST-00533,MERCH-0037,supermercados,1877.25,cartao_credito,internet_banking,FP-379772,251.188.xxx.xxx,pendente,0,,327,SC
TXN-004475,2024-01-24 05:34:23,CUST-00202,MERCH-0050,e-commerce,47.5,cartao_debito,internet_banking,FP-457977,169.191.xxx.xxx,aprovada,0,,167,PB
TXN-004476,2024-01-27 07:45:43,CUST-00104,MERCH-0065,servicos_digitais,76.47,PIX,app_mobile,FP-811297,134.73.xxx.xxx,aprovada,0,,280,SP
TXN-004477,2024-01-20 04:51:40,CUST-00265,MERCH-0170,outros,296.38,PIX,internet_banking,FP-499713,169.229.xxx.xxx,aprovada,1,,289,PE
TXN-004478,2024-01-17 00:42:56,CUST-00607,MERCH-0102,e-commerce,79.53,PIX,app_mobile,FP-440494,192.235.xxx.xxx,aprovada,0,,123,SP
TXN-004479,2024-02-12 11:44:06,CUST-00723,MERCH-0008,restaurantes,786.15,TED,app_mobile,FP-191557,3.135.xxx.xxx,aprovada,0,,84,AL
TXN-004480,2024-02-24 01:12:12,CUST-00779,MERCH-0145,postos,454.82,cartao_credito,internet_banking,FP-768288,58.236.xxx.xxx,aprovada,0,,390,RO
TXN-004481,2024-01-23 05:04:46,CUST-00493,MERCH-0048,outros,2277.45,PIX,API,,115.57.xxx.xxx,aprovada,0,0,199,ES
TXN-004482,2024-01-18 09:37:09,CUST-00433,MERCH-0143,servicos_digitais,234.86,cartao_credito,API,FP-922802,73.61.xxx.xxx,recusada,0,,82,TO
TXN-004483,2024-02-29 16:17:54,CUST-00074,MERCH-0065,marketplace,2250.88,PIX,internet_banking,FP-573075,139.186.xxx.xxx,aprovada,0,,102,AL
TXN-004484,2024-02-23 18:22:24,CUST-00387,MERCH-0002,servicos_digitais,97.25,cartao_credito,app_mobile,FP-103631,114.168.xxx.xxx,aprovada,0,,58,MT
TXN-004485,2024-01-19 23:40:26,CUST-00695,MERCH-0019,servicos_digitais,74.51,cartao_credito,app_mobile,,208.173.xxx.xxx,aprovada,0,,292,SP
TXN-004486,2024-01-14 21:12:50,CUST-00069,MERCH-0141,marketplace,1424.8,cartao_credito,app_mobile,FP-249200,203.254.xxx.xxx,aprovada,0,,344,RJ
TXN-004487,2024-01-16 06:28:56,CUST-00009,MERCH-0198,farmacias,80.71,cartao_credito,app_mobile,FP-787974,66.245.xxx.xxx,aprovada,0,,228,PB
TXN-004488,2024-01-17 19:51:48,CUST-00263,MERCH-0157,postos,33.61,boleto,app_mobile,FP-103654,121.187.xxx.xxx,aprovada,0,,297,PB
TXN-004489,2024-01-02 01:21:37,CUST-00543,MERCH-0178,outros,97.02,PIX,app_mobile,FP-694992,156.212.xxx.xxx,pendente,0,,87,ES
TXN-004490,2024-01-01 13:30:23,CUST-00494,MERCH-0122,e-commerce,105.35,cartao_credito,app_mobile,FP-937613,112.140.xxx.xxx,recusada,0,,68,ES
TXN-004491,2024-02-16 18:38:14,CUST-00617,MERCH-0098,postos,525.81,cartao_credito,API,,195.1.xxx.xxx,recusada,0,,116,RS
TXN-004492,2024-02-04 00:38:33,CUST-00213,MERCH-0095,e-commerce,78.03,cartao_debito,internet_banking,FP-742388,6.212.xxx.xxx,aprovada,0,,205,PR
TXN-004493,2024-02-23 15:21:50,CUST-00170,MERCH-0091,supermercados,4140.23,TED,caixa_eletronico,FP-786599,74.186.xxx.xxx,aprovada,0,,82,ES
TXN-004494,2024-01-05 15:25:02,CUST-00554,MERCH-0007,viagens,201.64,cartao_credito,internet_banking,FP-810945,79.124.xxx.xxx,recusada,0,,483,RO
TXN-004495,2024-01-01 01:48:59,CUST-00222,MERCH-0092,marketplace,1215.77,PIX,app_mobile,FP-861139,62.37.xxx.xxx,recusada,0,,235,PE
TXN-004496,2024-02-22 16:26:05,CUST-00786,MERCH-0163,e-commerce,628.93,PIX,internet_banking,FP-968156,138.124.xxx.xxx,aprovada,0,0,242,RJ
TXN-004497,2024-01-03 05:18:56,CUST-00071,MERCH-0102,restaurantes,529.44,cartao_credito,app_mobile,FP-396064,249.245.xxx.xxx,estornada,0,,622,RO
TXN-004498,2024-02-23 21:33:44,CUST-00409,MERCH-0041,postos,22.21,PIX,API,,156.42.xxx.xxx,aprovada,0,,207,RJ
TXN-004499,2024-02-14 15:07:05,CUST-00009,MERCH-0114,utilidades,338.64,PIX,app_mobile,FP-270803,56.86.xxx.xxx,aprovada,0,,127,SE
TXN-004500,2024-01-09 03:04:47,CUST-00281,MERCH-0002,marketplace,4400.01,cartao_credito,app_mobile,FP-213004,79.18.xxx.xxx,aprovada,0,,79,MA
TXN-004501,2024-01-27 20:27:41,CUST-00320,MERCH-0178,marketplace,157.06,TED,app_mobile,FP-650167,246.46.xxx.xxx,aprovada,0,,63,SE
TXN-004502,2024-02-04 11:07:40,CUST-00667,MERCH-0089,farmacias,362.54,PIX,app_mobile,FP-741079,161.210.xxx.xxx,aprovada,0,,140,PE
TXN-004503,2024-01-27 08:28:16,CUST-00106,MERCH-0062,restaurantes,85.71,TED,internet_banking,FP-919408,222.193.xxx.xxx,aprovada,0,,39,RS
TXN-004504,2024-02-22 16:27:21,CUST-00351,MERCH-0009,servicos_digitais,466.58,cartao_debito,app_mobile,FP-754504,252.37.xxx.xxx,aprovada,0,,66,SP
TXN-004505,2024-01-09 21:21:42,CUST-00639,MERCH-0161,postos,205.56,PIX,app_mobile,FP-688705,170.32.xxx.xxx,aprovada,0,,135,MG
TXN-004506,2024-01-09 13:00:37,CUST-00635,MERCH-0105,outros,56.38,PIX,app_mobile,FP-952897,151.0.xxx.xxx,estornada,0,,77,PI
TXN-004507,2024-02-25 14:29:33,CUST-00315,MERCH-0170,supermercados,752.12,cartao_debito,internet_banking,FP-373721,70.9.xxx.xxx,aprovada,0,0,131,AC
TXN-004508,2024-02-03 22:01:21,CUST-00736,MERCH-0036,postos,2165.98,cartao_credito,app_mobile,FP-124785,150.5.xxx.xxx,aprovada,0,,22,MG
TXN-004509,2024-02-04 22:06:51,CUST-00064,MERCH-0126,farmacias,42.61,TED,app_mobile,FP-244004,59.63.xxx.xxx,aprovada,0,,248,SP
TXN-004510,2024-02-17 07:39:44,CUST-00143,MERCH-0186,farmacias,489.25,cartao_debito,API,FP-391490,15.66.xxx.xxx,pendente,0,,153,MG
TXN-004511,2024-01-14 18:36:37,CUST-00064,MERCH-0008,postos,3033.18,PIX,internet_banking,FP-543905,248.167.xxx.xxx,aprovada,0,,303,RJ
TXN-004512,2024-01-31 11:45:25,CUST-00548,MERCH-0104,outros,567.26,PIX,internet_banking,FP-525067,204.141.xxx.xxx,aprovada,0,,25,GO
TXN-004513,2024-01-22 06:32:49,CUST-00774,MERCH-0042,servicos_digitais,30.39,boleto,API,FP-905533,190.181.xxx.xxx,aprovada,0,1,199,RO
TXN-004514,2024-01-15 09:14:26,CUST-00297,MERCH-0119,farmacias,455.2,PIX,internet_banking,FP-530391,89.206.xxx.xxx,aprovada,0,,78,TO
TXN-004515,2024-02-14 03:33:16,CUST-00071,MERCH-0014,servicos_digitais,840.88,PIX,app_mobile,FP-244491,170.85.xxx.xxx,aprovada,0,,248,RR
TXN-004516,2024-01-08 15:41:51,CUST-00162,MERCH-0068,servicos_digitais,363.5,cartao_credito,internet_banking,FP-884975,238.134.xxx.xxx,pendente,0,,106,DF
TXN-004517,2024-02-10 19:19:47,CUST-00493,MERCH-0188,e-commerce,59.61,PIX,app_mobile,FP-765362,133.211.xxx.xxx,aprovada,0,,58,SP
TXN-004518,2024-01-31 00:18:02,CUST-00550,MERCH-0116,marketplace,166.44,boleto,internet_banking,FP-479856,184.156.xxx.xxx,aprovada,0,,168,RJ
TXN-004519,2024-01-09 15:02:49,CUST-00712,MERCH-0095,farmacias,575.67,boleto,internet_banking,FP-411341,203.194.xxx.xxx,aprovada,0,,366,MG
TXN-004520,2024-02-07 23:52:44,CUST-00113,MERCH-0091,restaurantes,657.53,PIX,API,,181.148.xxx.xxx,aprovada,0,,177,SP
TXN-004521,2024-02-12 18:27:16,CUST-00512,MERCH-0058,utilidades,42.04,cartao_credito,app_mobile,FP-192061,126.90.xxx.xxx,aprovada,0,,181,RS
TXN-004522,2024-02-20 20:07:25,CUST-00751,MERCH-0120,outros,945.14,PIX,caixa_eletronico,FP-404473,245.10.xxx.xxx,aprovada,0,,57,RJ
TXN-004523,2024-02-10 23:42:28,CUST-00145,MERCH-0144,servicos_digitais,91.45,boleto,caixa_eletronico,FP-989702,57.72.xxx.xxx,aprovada,0,,122,MG
TXN-004524,2024-01-04 01:28:44,CUST-00314,MERCH-0153,supermercados,229.28,cartao_debito,internet_banking,FP-882377,54.31.xxx.xxx,pendente,0,,179,PI
TXN-004525,2024-01-12 15:56:24,CUST-00449,MERCH-0154,utilidades,1964.24,PIX,app_mobile,FP-337690,110.166.xxx.xxx,aprovada,0,0,412,CE
TXN-004526,2024-01-12 10:09:29,CUST-00258,MERCH-0051,marketplace,166.98,cartao_credito,app_mobile,FP-297244,112.165.xxx.xxx,aprovada,0,,154,RJ
TXN-004527,2024-01-01 15:29:41,CUST-00493,MERCH-0177,marketplace,608.24,TED,app_mobile,FP-799772,98.187.xxx.xxx,aprovada,0,,54,MG
TXN-004528,2024-01-27 02:40:11,CUST-00380,MERCH-0008,postos,67.69,PIX,app_mobile,FP-186937,67.49.xxx.xxx,aprovada,0,,78,ES
TXN-004529,2024-01-05 01:43:48,CUST-00597,MERCH-0101,servicos_digitais,2613.11,boleto,app_mobile,FP-302789,31.103.xxx.xxx,aprovada,0,0,207,MG
TXN-004530,2024-01-26 15:01:37,CUST-00715,MERCH-0148,e-commerce,95.77,cartao_credito,app_mobile,FP-930155,183.51.xxx.xxx,aprovada,0,,176,RJ
TXN-004531,2024-01-18 05:11:22,CUST-00730,MERCH-0104,utilidades,375.65,TED,caixa_eletronico,FP-110382,85.69.xxx.xxx,aprovada,0,,25,AM
TXN-004532,2024-02-20 22:21:13,CUST-00530,MERCH-0169,e-commerce,166.62,boleto,internet_banking,FP-733329,200.248.xxx.xxx,aprovada,0,,190,RJ
TXN-004533,2024-01-01 22:41:57,CUST-00065,MERCH-0187,utilidades,111.51,PIX,app_mobile,FP-880584,194.196.xxx.xxx,aprovada,0,,99,RJ
TXN-004534,2024-02-01 11:01:38,CUST-00012,MERCH-0199,utilidades,80.48,cartao_debito,internet_banking,FP-803098,76.184.xxx.xxx,aprovada,0,,55,MS
TXN-004535,2024-01-03 20:32:49,CUST-00337,MERCH-0189,utilidades,373.29,cartao_debito,app_mobile,FP-841423,235.150.xxx.xxx,aprovada,0,,81,PR
TXN-004536,2024-02-02 04:50:39,CUST-00796,MERCH-0105,marketplace,207.54,cartao_credito,app_mobile,FP-838667,53.204.xxx.xxx,aprovada,0,,92,RN
TXN-004537,2024-01-13 05:44:41,CUST-00076,MERCH-0197,supermercados,214.83,cartao_credito,app_mobile,FP-249406,208.180.xxx.xxx,pendente,0,,154,SP
TXN-004538,2024-02-22 11:46:15,CUST-00689,MERCH-0020,e-commerce,239.86,cartao_debito,app_mobile,FP-280985,78.195.xxx.xxx,aprovada,0,,147,DF
TXN-004539,2024-02-16 19:57:01,CUST-00025,MERCH-0196,restaurantes,998.0,cartao_credito,internet_banking,FP-651274,186.248.xxx.xxx,estornada,0,,123,ES
TXN-004540,2024-02-02 05:29:26,CUST-00730,MERCH-0126,farmacias,60.33,boleto,app_mobile,,99.109.xxx.xxx,aprovada,0,,167,PA
TXN-004541,2024-01-10 05:34:46,CUST-00120,MERCH-0063,outros,339.01,TED,app_mobile,FP-989960,129.101.xxx.xxx,aprovada,0,,73,RS
TXN-004542,2024-01-01 21:02:30,CUST-00587,MERCH-0031,outros,181.65,PIX,app_mobile,FP-255139,115.208.xxx.xxx,recusada,0,0,28,MG
TXN-004543,2024-02-09 03:13:30,CUST-00404,MERCH-0053,outros,526.39,PIX,API,FP-479757,195.39.xxx.xxx,aprovada,0,0,136,ES
TXN-004544,2024-02-17 15:35:13,CUST-00389,MERCH-0035,e-commerce,561.84,cartao_credito,app_mobile,FP-783883,229.20.xxx.xxx,aprovada,0,,418,MG
TXN-004545,2024-02-23 18:35:04,CUST-00324,MERCH-0013,marketplace,266.1,boleto,internet_banking,FP-130843,166.237.xxx.xxx,pendente,1,1,597,MT
TXN-004546,2024-01-27 08:25:19,CUST-00166,MERCH-0041,viagens,127.16,TED,internet_banking,,233.178.xxx.xxx,aprovada,0,,552,PB
TXN-004547,2024-02-16 03:03:05,CUST-00014,MERCH-0117,supermercados,1298.71,PIX,internet_banking,FP-228133,241.79.xxx.xxx,aprovada,0,1,184,ES
TXN-004548,2024-02-17 23:28:15,CUST-00083,MERCH-0191,marketplace,76.04,PIX,internet_banking,FP-143365,14.148.xxx.xxx,aprovada,0,1,652,MG
TXN-004549,2024-02-13 10:07:55,CUST-00113,MERCH-0035,outros,315.39,boleto,internet_banking,FP-851322,210.218.xxx.xxx,recusada,0,,315,SP
TXN-004550,2024-01-28 20:10:15,CUST-00586,MERCH-0181,supermercados,3506.09,cartao_debito,app_mobile,FP-446264,58.46.xxx.xxx,aprovada,0,0,306,RJ
TXN-004551,2024-02-13 13:58:52,CUST-00572,MERCH-0017,servicos_digitais,67.1,cartao_debito,internet_banking,FP-461162,31.140.xxx.xxx,aprovada,0,,313,TO
TXN-004552,2024-02-24 01:54:05,CUST-00487,MERCH-0159,utilidades,296.72,TED,internet_banking,FP-437211,87.249.xxx.xxx,aprovada,0,,88,PB
TXN-004553,2024-01-19 06:46:01,CUST-00603,MERCH-0193,farmacias,639.29,TED,app_mobile,FP-126783,237.98.xxx.xxx,aprovada,0,,65,RJ
TXN-004554,2024-01-10 23:14:33,CUST-00634,MERCH-0166,farmacias,344.86,TED,internet_banking,FP-962294,159.207.xxx.xxx,aprovada,0,,62,MT
TXN-004555,2024-02-29 09:28:10,CUST-00108,MERCH-0180,utilidades,127.2,PIX,internet_banking,FP-925072,39.247.xxx.xxx,aprovada,0,,52,AP
TXN-004556,2024-01-24 20:42:57,CUST-00252,MERCH-0188,farmacias,113.08,boleto,app_mobile,FP-726344,199.205.xxx.xxx,pendente,0,,19,RJ
TXN-004557,2024-02-10 07:03:09,CUST-00113,MERCH-0004,servicos_digitais,132.02,cartao_debito,internet_banking,FP-769840,53.147.xxx.xxx,recusada,0,,710,RJ
TXN-004558,2024-01-21 18:04:22,CUST-00502,MERCH-0176,viagens,320.36,cartao_debito,app_mobile,FP-701442,131.86.xxx.xxx,aprovada,0,,308,ES
TXN-004559,2024-01-27 01:30:17,CUST-00569,MERCH-0010,viagens,1518.42,cartao_debito,internet_banking,FP-688955,248.208.xxx.xxx,recusada,0,,296,PR
TXN-004560,2024-01-01 07:46:10,CUST-00383,MERCH-0163,utilidades,560.66,TED,internet_banking,FP-959069,228.53.xxx.xxx,pendente,0,,220,ES
TXN-004561,2024-02-03 05:25:03,CUST-00299,MERCH-0048,servicos_digitais,151.11,cartao_credito,internet_banking,FP-933454,229.104.xxx.xxx,aprovada,0,,78,SP
TXN-004562,2024-01-11 00:41:48,CUST-00654,MERCH-0140,outros,66.78,PIX,caixa_eletronico,FP-461242,177.90.xxx.xxx,aprovada,0,,86,RR
TXN-004563,2024-01-29 04:39:48,CUST-00534,MERCH-0110,e-commerce,122.42,PIX,app_mobile,FP-634917,193.157.xxx.xxx,aprovada,0,,142,ES
TXN-004564,2024-01-09 22:27:43,CUST-00135,MERCH-0104,outros,218.44,TED,app_mobile,FP-188338,166.180.xxx.xxx,aprovada,0,,198,MG
TXN-004565,2024-02-05 23:49:20,CUST-00750,MERCH-0176,postos,215.16,PIX,API,,180.119.xxx.xxx,aprovada,1,1,182,PR
TXN-004566,2024-02-02 07:41:30,CUST-00175,MERCH-0196,servicos_digitais,30.09,boleto,app_mobile,,191.223.xxx.xxx,aprovada,0,0,620,MT
TXN-004567,2024-02-25 14:20:34,CUST-00475,MERCH-0176,supermercados,39.46,cartao_credito,app_mobile,FP-586490,143.214.xxx.xxx,aprovada,0,,45,MG
TXN-004568,2024-01-31 22:09:22,CUST-00311,MERCH-0028,servicos_digitais,68.61,PIX,app_mobile,,203.6.xxx.xxx,recusada,0,0,131,CE
TXN-004569,2024-01-08 00:25:50,CUST-00234,MERCH-0019,e-commerce,178.07,TED,caixa_eletronico,FP-792923,34.29.xxx.xxx,aprovada,0,0,126,ES
TXN-004570,2024-01-15 01:02:12,CUST-00380,MERCH-0087,postos,722.56,PIX,API,FP-248182,132.30.xxx.xxx,pendente,0,,112,SP
TXN-004571,2024-01-13 08:04:47,CUST-00117,MERCH-0106,supermercados,427.71,cartao_credito,caixa_eletronico,FP-737710,176.71.xxx.xxx,aprovada,0,0,28,MG
TXN-004572,2024-01-30 17:52:16,CUST-00110,MERCH-0063,restaurantes,101.13,PIX,app_mobile,FP-447608,226.64.xxx.xxx,aprovada,0,,122,MT
TXN-004573,2024-02-17 10:22:55,CUST-00302,MERCH-0097,restaurantes,114.94,PIX,internet_banking,FP-168008,95.33.xxx.xxx,aprovada,0,,104,PR
TXN-004574,2024-02-01 02:16:06,CUST-00584,MERCH-0054,outros,743.56,cartao_debito,app_mobile,FP-559132,230.201.xxx.xxx,aprovada,0,,112,MT
TXN-004575,2024-02-09 15:26:15,CUST-00079,MERCH-0135,e-commerce,973.79,PIX,internet_banking,FP-681162,116.48.xxx.xxx,aprovada,0,,141,MG
TXN-004576,2024-01-30 08:21:45,CUST-00549,MERCH-0009,restaurantes,219.04,PIX,internet_banking,FP-112918,196.156.xxx.xxx,aprovada,0,,534,SP
TXN-004577,2024-02-23 21:01:02,CUST-00189,MERCH-0181,viagens,225.52,cartao_debito,internet_banking,FP-551572,23.56.xxx.xxx,aprovada,0,,246,MS
TXN-004578,2024-02-16 03:25:05,CUST-00386,MERCH-0031,restaurantes,1296.09,boleto,API,,32.226.xxx.xxx,aprovada,0,,95,ES
TXN-004579,2024-01-31 12:40:12,CUST-00309,MERCH-0154,restaurantes,286.21,TED,API,,121.154.xxx.xxx,aprovada,0,,115,PR
TXN-004580,2024-01-22 12:20:00,CUST-00393,MERCH-0026,farmacias,237.72,boleto,app_mobile,FP-307996,209.161.xxx.xxx,aprovada,0,,44,ES
TXN-004581,2024-01-26 19:09:27,CUST-00691,MERCH-0027,marketplace,179.48,cartao_credito,app_mobile,FP-623488,102.34.xxx.xxx,aprovada,1,1,1021,PB
TXN-004582,2024-01-04 03:33:58,CUST-00120,MERCH-0051,marketplace,2736.03,cartao_credito,API,,140.25.xxx.xxx,aprovada,0,,381,RS
TXN-004583,2024-02-26 08:30:30,CUST-00088,MERCH-0112,postos,535.29,cartao_credito,internet_banking,FP-523467,227.249.xxx.xxx,recusada,0,,66,PA
TXN-004584,2024-02-21 22:03:56,CUST-00351,MERCH-0174,utilidades,118.55,cartao_debito,API,FP-821705,104.205.xxx.xxx,aprovada,0,,80,MG
TXN-004585,2024-02-07 18:34:02,CUST-00022,MERCH-0157,viagens,138.17,TED,internet_banking,FP-595363,74.169.xxx.xxx,aprovada,0,,234,ES
TXN-004586,2024-01-20 22:49:45,CUST-00756,MERCH-0160,postos,295.6,PIX,caixa_eletronico,FP-302255,109.231.xxx.xxx,aprovada,0,,83,MG
TXN-004587,2024-01-08 23:58:57,CUST-00711,MERCH-0016,supermercados,538.84,cartao_debito,API,,211.57.xxx.xxx,aprovada,0,,141,TO
TXN-004588,2024-01-06 14:03:52,CUST-00227,MERCH-0028,viagens,570.96,cartao_debito,internet_banking,FP-819249,137.73.xxx.xxx,aprovada,0,,22,GO
TXN-004589,2024-01-07 11:43:57,CUST-00580,MERCH-0014,outros,513.22,cartao_credito,API,FP-254583,9.252.xxx.xxx,pendente,0,,62,PE
TXN-004590,2024-01-25 22:18:17,CUST-00540,MERCH-0119,e-commerce,32.91,boleto,app_mobile,FP-347246,138.10.xxx.xxx,aprovada,0,,565,SC
TXN-004591,2024-02-09 14:25:14,CUST-00799,MERCH-0173,postos,268.02,cartao_debito,app_mobile,FP-277357,254.112.xxx.xxx,aprovada,0,,484,SC
TXN-004592,2024-01-23 17:22:09,CUST-00589,MERCH-0094,supermercados,255.18,cartao_debito,app_mobile,FP-974178,117.2.xxx.xxx,pendente,0,,569,AP
TXN-004593,2024-02-14 23:19:32,CUST-00199,MERCH-0008,supermercados,304.86,cartao_debito,app_mobile,FP-370212,192.35.xxx.xxx,aprovada,0,,467,DF
TXN-004594,2024-01-19 20:59:11,CUST-00631,MERCH-0059,outros,156.63,boleto,internet_banking,FP-951684,94.133.xxx.xxx,aprovada,0,,124,ES
TXN-004595,2024-01-16 03:58:39,CUST-00520,MERCH-0180,utilidades,237.3,cartao_credito,API,,81.113.xxx.xxx,estornada,0,0,828,PR
TXN-004596,2024-02-14 21:43:38,CUST-00367,MERCH-0088,marketplace,555.38,TED,app_mobile,FP-139189,96.23.xxx.xxx,pendente,0,0,233,ES
TXN-004597,2024-01-05 15:46:09,CUST-00216,MERCH-0034,marketplace,135.73,boleto,app_mobile,FP-624787,103.78.xxx.xxx,aprovada,0,,148,MG
TXN-004598,2024-02-03 05:26:24,CUST-00780,MERCH-0169,postos,45.57,TED,caixa_eletronico,FP-138217,52.66.xxx.xxx,aprovada,0,,65,RS
TXN-004599,2024-01-04 09:29:53,CUST-00082,MERCH-0099,supermercados,134.79,boleto,internet_banking,FP-206239,5.151.xxx.xxx,aprovada,0,,80,RJ
TXN-004600,2024-01-25 09:30:50,CUST-00379,MERCH-0087,utilidades,1223.9,cartao_credito,app_mobile,FP-421324,48.95.xxx.xxx,recusada,0,,73,RJ
TXN-004601,2024-02-24 23:17:10,CUST-00566,MERCH-0016,utilidades,361.82,PIX,API,,17.63.xxx.xxx,aprovada,0,,451,MG
TXN-004602,2024-02-18 12:17:20,CUST-00195,MERCH-0064,e-commerce,6250.28,cartao_credito,app_mobile,FP-109475,130.141.xxx.xxx,aprovada,0,,92,ES
TXN-004603,2024-01-04 17:39:24,CUST-00416,MERCH-0040,e-commerce,532.6,cartao_debito,API,FP-871361,176.230.xxx.xxx,aprovada,1,0,51,RO
TXN-004604,2024-02-18 05:44:04,CUST-00077,MERCH-0139,viagens,444.53,TED,internet_banking,FP-210111,10.213.xxx.xxx,aprovada,0,,131,CE
TXN-004605,2024-02-20 19:05:33,CUST-00207,MERCH-0188,e-commerce,1336.63,boleto,internet_banking,FP-649150,6.51.xxx.xxx,aprovada,0,,131,PR
TXN-004606,2024-01-12 16:31:16,CUST-00529,MERCH-0107,marketplace,0.0,cartao_debito,app_mobile,FP-602602,79.234.xxx.xxx,aprovada,0,,389,ES
TXN-004607,2024-01-26 08:04:40,CUST-00381,MERCH-0065,e-commerce,109.26,boleto,app_mobile,FP-299429,199.99.xxx.xxx,recusada,0,,242,SP
TXN-004608,2024-02-10 01:04:58,CUST-00329,MERCH-0162,marketplace,159.26,cartao_debito,internet_banking,FP-796792,85.227.xxx.xxx,pendente,1,0,246,MG
TXN-004609,2024-01-15 05:54:01,CUST-00434,MERCH-0015,e-commerce,1290.99,PIX,API,,179.98.xxx.xxx,aprovada,1,1,80,RJ
TXN-004610,2024-02-07 02:09:19,CUST-00225,MERCH-0175,servicos_digitais,722.91,cartao_debito,API,,113.6.xxx.xxx,recusada,0,0,173,RJ
TXN-004611,2024-02-06 21:05:48,CUST-00271,MERCH-0050,outros,764.37,cartao_credito,internet_banking,FP-930923,42.92.xxx.xxx,aprovada,0,,103,CE
TXN-004612,2024-02-25 03:54:13,CUST-00208,MERCH-0028,outros,497.78,boleto,API,,58.196.xxx.xxx,aprovada,0,,301,SP
TXN-004613,2024-01-31 07:54:44,CUST-00450,MERCH-0003,marketplace,2218.98,PIX,app_mobile,FP-867108,13.175.xxx.xxx,pendente,0,,93,PE
TXN-004614,2024-02-01 12:28:57,CUST-00345,MERCH-0129,marketplace,1133.62,cartao_debito,app_mobile,FP-993053,184.158.xxx.xxx,estornada,0,,387,MG
TXN-004615,2024-02-15 03:07:46,CUST-00027,MERCH-0079,e-commerce,46.06,boleto,app_mobile,FP-411788,72.27.xxx.xxx,aprovada,0,,31,RS
TXN-004616,2024-02-27 04:25:06,CUST-00367,MERCH-0180,e-commerce,1496.56,boleto,caixa_eletronico,FP-437778,86.75.xxx.xxx,aprovada,0,,52,RJ
TXN-004617,2024-01-07 06:32:56,CUST-00735,MERCH-0061,marketplace,405.39,cartao_credito,app_mobile,FP-826001,74.51.xxx.xxx,aprovada,0,,305,ES
TXN-004618,2024-01-08 05:39:41,CUST-00414,MERCH-0158,postos,1190.72,PIX,app_mobile,FP-389475,211.109.xxx.xxx,aprovada,0,,426,AL
TXN-004619,2024-02-13 19:22:10,CUST-00094,MERCH-0086,marketplace,677.71,TED,app_mobile,FP-153079,152.83.xxx.xxx,recusada,0,,100,RJ
TXN-004620,2024-02-28 05:41:46,CUST-00542,MERCH-0165,outros,1628.31,PIX,app_mobile,FP-333464,203.105.xxx.xxx,aprovada,0,,74,ES
TXN-004621,2024-02-12 15:45:18,CUST-00128,MERCH-0113,marketplace,900.37,TED,API,,40.128.xxx.xxx,aprovada,0,,47,PR
TXN-004622,2024-01-09 08:12:11,CUST-00769,MERCH-0127,outros,2489.3,PIX,app_mobile,FP-740618,251.215.xxx.xxx,aprovada,0,,57,SP
TXN-004623,2024-02-20 21:46:23,CUST-00360,MERCH-0034,outros,1007.07,cartao_credito,internet_banking,FP-228201,71.9.xxx.xxx,aprovada,0,,189,PB
TXN-004624,2024-01-26 02:19:25,CUST-00156,MERCH-0099,utilidades,479.25,cartao_credito,app_mobile,FP-828559,85.150.xxx.xxx,aprovada,0,,107,RO
TXN-004625,2024-01-12 22:07:58,CUST-00099,MERCH-0036,utilidades,20.45,cartao_debito,app_mobile,FP-772014,230.179.xxx.xxx,aprovada,0,,184,MG
TXN-004626,2024-02-09 17:12:24,CUST-00518,MERCH-0103,marketplace,204.44,PIX,app_mobile,FP-830541,38.165.xxx.xxx,aprovada,0,,99,AL
TXN-004627,2024-01-04 01:09:01,CUST-00711,MERCH-0199,utilidades,1751.19,PIX,app_mobile,FP-365848,123.193.xxx.xxx,pendente,0,,175,RO
TXN-004628,2024-02-12 05:46:10,CUST-00069,MERCH-0040,restaurantes,283.35,TED,caixa_eletronico,FP-109244,233.22.xxx.xxx,aprovada,0,,619,RJ
TXN-004629,2024-01-27 19:52:32,CUST-00724,MERCH-0089,viagens,487.5,cartao_credito,internet_banking,FP-818347,20.7.xxx.xxx,aprovada,0,,28,SP
